work_id,concept_id,relation
W3086997270,host_(biology),hasConcept
W3019171991,vietnamese,hasConcept
W3019171991,genetic_diversity,hasConcept
W3019171991,biology,hasConcept
W3019171991,indigenous,hasConcept
W3019171991,evolutionary_biology,hasConcept
W3019171991,diversity_(politics),hasConcept
W3019171991,mainland,hasConcept
W3019171991,nucleotide_diversity,hasConcept
W3019171991,austronesian_languages,hasConcept
W3019171991,cultural_diversity,hasConcept
W3019171991,haplotype,hasConcept
W3019171991,anthropology,hasConcept
W3019171991,ethnology,hasConcept
W3019171991,allele,hasConcept
W3019171991,genealogy,hasConcept
W3019171991,genetics,hasConcept
W3019171991,population,hasConcept
W3019171991,demography,hasConcept
W3019171991,ecology,hasConcept
W3019171991,linguistics,hasConcept
W3019171991,sociology,hasConcept
W3019171991,history,hasConcept
W3019171991,gene,hasConcept
W3019171991,philosophy,hasConcept
W3010528608,biology,hasConcept
W3010528608,epigenetics,hasConcept
W3010528608,variation_(astronomy),hasConcept
W3010528608,phenotypic_plasticity,hasConcept
W3010528608,context_(archaeology),hasConcept
W3010528608,microbiome,hasConcept
W3010528608,evolutionary_biology,hasConcept
W3010528608,holobiont,hasConcept
W3010528608,phenotype,hasConcept
W3010528608,ecology,hasConcept
W3010528608,computational_biology,hasConcept
W3010528608,genetics,hasConcept
W3010528608,gene,hasConcept
W3010528608,symbiosis,hasConcept
W3010528608,bacteria,hasConcept
W3010528608,physics,hasConcept
W3010528608,astrophysics,hasConcept
W3010528608,paleontology,hasConcept
W3125528398,lungfish,hasConcept
W3125528398,biology,hasConcept
W3125528398,genome,hasConcept
W3125528398,synteny,hasConcept
W3125528398,vertebrate,hasConcept
W3125528398,living_fossil,hasConcept
W3125528398,evolutionary_biology,hasConcept
W3125528398,microchromosome,hasConcept
W3125528398,genetics,hasConcept
W3125528398,gene,hasConcept
W3125528398,chromosome,hasConcept
W3125528398,ecology,hasConcept
W3125528398,karyotype,hasConcept
W3125528398,fish_<actinopterygii>,hasConcept
W3125528398,fishery,hasConcept
W3119409956,microfungi,hasConcept
W3119409956,biology,hasConcept
W3119409956,taxonomy_(biology),hasConcept
W3119409956,isolation_(microbiology),hasConcept
W3119409956,evolutionary_biology,hasConcept
W3119409956,ecology,hasConcept
W3119409956,bioinformatics,hasConcept
W3007669493,chloroplast_dna,hasConcept
W3007669493,biology,hasConcept
W3007669493,phylogenetic_tree,hasConcept
W3007669493,phylogenomics,hasConcept
W3007669493,evolutionary_biology,hasConcept
W3007669493,clade,hasConcept
W3007669493,caesalpinioideae,hasConcept
W3007669493,phylogenetics,hasConcept
W3007669493,ndhf,hasConcept
W3007669493,taxon,hasConcept
W3007669493,molecular_clock,hasConcept
W3007669493,fabaceae,hasConcept
W3007669493,paleontology,hasConcept
W3007669493,genetics,hasConcept
W3007669493,ecology,hasConcept
W3007669493,gene,hasConcept
W3004860286,biology,hasConcept
W3004860286,monophyly,hasConcept
W3004860286,paraphyly,hasConcept
W3004860286,clade,hasConcept
W3004860286,evolutionary_biology,hasConcept
W3004860286,taxon,hasConcept
W3004860286,sister_group,hasConcept
W3004860286,zoology,hasConcept
W3004860286,phylogenetics,hasConcept
W3004860286,genetics,hasConcept
W3004860286,ecology,hasConcept
W3004860286,gene,hasConcept
W4295078843,synteny,hasConcept
W4295078843,biology,hasConcept
W4295078843,genome,hasConcept
W4295078843,genome_evolution,hasConcept
W4295078843,genetics,hasConcept
W4295078843,evolutionary_biology,hasConcept
W4295078843,polyploid,hasConcept
W4295078843,gene,hasConcept
W4295078843,comparative_genomics,hasConcept
W4295078843,gene_family,hasConcept
W4295078843,chromosome,hasConcept
W4295078843,segmental_duplication,hasConcept
W4295078843,genomics,hasConcept
W4295078843,computational_biology,hasConcept
W3139353203,vertebrate,hasConcept
W3139353203,stressor,hasConcept
W3139353203,evolutionary_biology,hasConcept
W3139353203,biology,hasConcept
W3139353203,glucocorticoid,hasConcept
W3139353203,psychosocial,hasConcept
W3139353203,primate,hasConcept
W3139353203,ecology,hasConcept
W3139353203,zoology,hasConcept
W3139353203,neuroscience,hasConcept
W3139353203,psychology,hasConcept
W3139353203,gene,hasConcept
W3139353203,genetics,hasConcept
W3139353203,endocrinology,hasConcept
W3139353203,psychotherapist,hasConcept
W4378977815,primate,hasConcept
W4378977815,biology,hasConcept
W4378977815,evolutionary_biology,hasConcept
W4378977815,context_(archaeology),hasConcept
W4378977815,genome,hasConcept
W4378977815,phylogenetics,hasConcept
W4378977815,phylogenetic_tree,hasConcept
W4378977815,adaptive_radiation,hasConcept
W4378977815,adaptation_(eye),hasConcept
W4378977815,gene,hasConcept
W4378977815,genetics,hasConcept
W4378977815,ecology,hasConcept
W4378977815,neuroscience,hasConcept
W4378977815,paleontology,hasConcept
W3174638824,biology,hasConcept
W3174638824,sequence_assembly,hasConcept
W3174638824,genome,hasConcept
W3174638824,evolutionary_biology,hasConcept
W3174638824,insect,hasConcept
W3174638824,drosophila_melanogaster,hasConcept
W3174638824,dna_sequencing,hasConcept
W3174638824,reference_genome,hasConcept
W3174638824,computational_biology,hasConcept
W3174638824,genetics,hasConcept
W3174638824,gene,hasConcept
W3174638824,ecology,hasConcept
W3174638824,gene_expression,hasConcept
W3174638824,transcriptome,hasConcept
W3047720445,microbiome,hasConcept
W3047720445,holobiont,hasConcept
W3047720445,host_(biology),hasConcept
W3047720445,biology,hasConcept
W3047720445,coevolution,hasConcept
W3047720445,evolutionary_biology,hasConcept
W3047720445,selection_(genetic_algorithm),hasConcept
W3047720445,population,hasConcept
W3047720445,diversity_(politics),hasConcept
W3047720445,ecology,hasConcept
W3047720445,genetics,hasConcept
W3047720445,symbiosis,hasConcept
W3047720445,computer_science,hasConcept
W3047720445,sociology,hasConcept
W3047720445,bacteria,hasConcept
W3047720445,anthropology,hasConcept
W3047720445,artificial_intelligence,hasConcept
W3047720445,demography,hasConcept
W3128734195,biology,hasConcept
W3128734195,asteraceae,hasConcept
W3128734195,monophyly,hasConcept
W3128734195,evolutionary_biology,hasConcept
W3128734195,biodiversity,hasConcept
W3128734195,phylogenetics,hasConcept
W3128734195,botany,hasConcept
W3128734195,ecology,hasConcept
W3128734195,clade,hasConcept
W3128734195,genetics,hasConcept
W3128734195,gene,hasConcept
W3021936614,biology,hasConcept
W3021936614,concordance,hasConcept
W3021936614,phylogenomics,hasConcept
W3021936614,evolutionary_biology,hasConcept
W3021936614,computational_biology,hasConcept
W3021936614,phylogenetics,hasConcept
W3021936614,bioinformatics,hasConcept
W3021936614,genetics,hasConcept
W3021936614,clade,hasConcept
W3021936614,gene,hasConcept
W3015749488,biology,hasConcept
W3015749488,snail,hasConcept
W3015749488,evolutionary_biology,hasConcept
W3015749488,genome,hasConcept
W3015749488,transcriptome,hasConcept
W3015749488,diversification_(marketing_strategy),hasConcept
W3015749488,gene,hasConcept
W3015749488,genetics,hasConcept
W3015749488,ecology,hasConcept
W3015749488,gene_expression,hasConcept
W3015749488,business,hasConcept
W3015749488,marketing,hasConcept
W4229040376,biology,hasConcept
W4229040376,pathogenicity,hasConcept
W4229040376,fungal_disease,hasConcept
W4229040376,genetic_variation,hasConcept
W4229040376,evolutionary_biology,hasConcept
W4229040376,ecology,hasConcept
W4229040376,gene,hasConcept
W4229040376,genetics,hasConcept
W4229040376,microbiology,hasConcept
W3027489835,biomineralization,hasConcept
W3027489835,fossil_record,hasConcept
W3027489835,extant_taxon,hasConcept
W3027489835,macroevolution,hasConcept
W3027489835,geologic_record,hasConcept
W3027489835,evolutionary_biology,hasConcept
W3027489835,biology,hasConcept
W3027489835,deep_time,hasConcept
W3027489835,paleontology,hasConcept
W3027489835,clade,hasConcept
W3027489835,biosphere,hasConcept
W3027489835,phylogenetics,hasConcept
W3027489835,hominidae,hasConcept
W3027489835,ecology,hasConcept
W3027489835,biological_evolution,hasConcept
W3027489835,genetics,hasConcept
W3027489835,gene,hasConcept
W3027489835,biochemistry,hasConcept
W3084471312,biology,hasConcept
W3084471312,insect,hasConcept
W3084471312,evolutionary_biology,hasConcept
W3084471312,context_(archaeology),hasConcept
W3084471312,transposable_element,hasConcept
W3084471312,genome,hasConcept
W3084471312,phylogenetic_tree,hasConcept
W3084471312,horizontal_gene_transfer,hasConcept
W3084471312,genomics,hasConcept
W3084471312,population,hasConcept
W3084471312,ecology,hasConcept
W3084471312,genetics,hasConcept
W3084471312,gene,hasConcept
W3084471312,sociology,hasConcept
W3084471312,demography,hasConcept
W3084471312,paleontology,hasConcept
W4388772500,biology,hasConcept
W4388772500,metagenomics,hasConcept
W4388772500,genome,hasConcept
W4388772500,gene,hasConcept
W4388772500,genome_size,hasConcept
W4388772500,evolutionary_biology,hasConcept
W4388772500,taxonomic_rank,hasConcept
W4388772500,alpha_diversity,hasConcept
W4388772500,bacterial_genome_size,hasConcept
W4388772500,species_richness,hasConcept
W4388772500,ecology,hasConcept
W4388772500,genetics,hasConcept
W4388772500,taxon,hasConcept
W4399121795,gorilla,hasConcept
W4399121795,biology,hasConcept
W4399121795,pan_paniscus,hasConcept
W4399121795,evolutionary_biology,hasConcept
W4399121795,bonobo,hasConcept
W4399121795,hominidae,hasConcept
W4399121795,genetics,hasConcept
W4399121795,chromosome,hasConcept
W4399121795,y_chromosome,hasConcept
W4399121795,lineage_(genetic),hasConcept
W4399121795,pongo_pygmaeus,hasConcept
W4399121795,zoology,hasConcept
W4399121795,gene,hasConcept
W4399121795,biological_evolution,hasConcept
W4399121795,ecology,hasConcept
W4399121795,paleontology,hasConcept
W3042071345,genetic_algorithm,hasConcept
W3042071345,biology,hasConcept
W3042071345,evolutionary_biology,hasConcept
W3042071345,process_(computing),hasConcept
W3042071345,genetics,hasConcept
W3042071345,computer_science,hasConcept
W3042071345,operating_system,hasConcept
W3173519049,biology,hasConcept
W3173519049,paraphyly,hasConcept
W3173519049,roseobacter,hasConcept
W3173519049,clade,hasConcept
W3173519049,phylogenetic_tree,hasConcept
W3173519049,taxonomy_(biology),hasConcept
W3173519049,evolutionary_biology,hasConcept
W3173519049,genome,hasConcept
W3173519049,phylogenetics,hasConcept
W3173519049,whole_genome_sequencing,hasConcept
W3173519049,phylogenetic_nomenclature,hasConcept
W3173519049,genetics,hasConcept
W3173519049,zoology,hasConcept
W3173519049,gene,hasConcept
W4295749382,epistasis,hasConcept
W4295749382,fitness_landscape,hasConcept
W4295749382,adaptation_(eye),hasConcept
W4295749382,genetic_fitness,hasConcept
W4295749382,evolutionary_biology,hasConcept
W4295749382,biology,hasConcept
W4295749382,inclusive_fitness,hasConcept
W4295749382,local_adaptation,hasConcept
W4295749382,ecology,hasConcept
W4295749382,biological_evolution,hasConcept
W4295749382,genetics,hasConcept
W4295749382,gene,hasConcept
W4295749382,population,hasConcept
W4295749382,sociology,hasConcept
W4295749382,neuroscience,hasConcept
W4295749382,demography,hasConcept
W4224078476,phylum,hasConcept
W4224078476,human_virome,hasConcept
W4224078476,rna,hasConcept
W4224078476,biology,hasConcept
W4224078476,evolutionary_biology,hasConcept
W4224078476,phylogenetics,hasConcept
W4224078476,taxonomy_(biology),hasConcept
W4224078476,viral_evolution,hasConcept
W4224078476,ribosomal_rna,hasConcept
W4224078476,flatworm,hasConcept
W4224078476,genetics,hasConcept
W4224078476,ecology,hasConcept
W4224078476,genome,hasConcept
W4224078476,computational_biology,hasConcept
W4224078476,gene,hasConcept
W3195084458,steppe,hasConcept
W3195084458,transect,hasConcept
W3195084458,evolutionary_biology,hasConcept
W3195084458,geography,hasConcept
W3195084458,biology,hasConcept
W3195084458,ecology,hasConcept
W4310191493,biology,hasConcept
W4310191493,polyphyly,hasConcept
W4310191493,phylogenetic_tree,hasConcept
W4310191493,phylogenomics,hasConcept
W4310191493,phylum,hasConcept
W4310191493,evolutionary_biology,hasConcept
W4310191493,phylogenetics,hasConcept
W4310191493,taxon,hasConcept
W4310191493,taxonomic_rank,hasConcept
W4310191493,bacterial_taxonomy,hasConcept
W4310191493,taxonomy_(biology),hasConcept
W4310191493,16s_ribosomal_rna,hasConcept
W4310191493,zoology,hasConcept
W4310191493,clade,hasConcept
W4310191493,ecology,hasConcept
W4310191493,gene,hasConcept
W4310191493,genetics,hasConcept
W3092093148,inheritance_(genetic_algorithm),hasConcept
W3092093148,epigenetics,hasConcept
W3092093148,biology,hasConcept
W3092093148,evolutionary_biology,hasConcept
W3092093148,interdependence,hasConcept
W3092093148,human_evolutionary_genetics,hasConcept
W3092093148,genetics,hasConcept
W3092093148,gene,hasConcept
W3092093148,computational_biology,hasConcept
W3092093148,genome,hasConcept
W3092093148,law,hasConcept
W3092093148,political_science,hasConcept
W4297996490,plant_evolution,hasConcept
W4297996490,biology,hasConcept
W4297996490,lineage_(genetic),hasConcept
W4297996490,monophyly,hasConcept
W4297996490,evolutionary_biology,hasConcept
W4297996490,extant_taxon,hasConcept
W4297996490,clade,hasConcept
W4297996490,phylogenetics,hasConcept
W4297996490,ecology,hasConcept
W4297996490,parallel_evolution,hasConcept
W4297996490,genome,hasConcept
W4297996490,gene,hasConcept
W4297996490,genetics,hasConcept
W3082138732,acropora,hasConcept
W3082138732,biology,hasConcept
W3082138732,anthozoa,hasConcept
W3082138732,symbiodinium,hasConcept
W3082138732,coral,hasConcept
W3082138732,evolutionary_biology,hasConcept
W3082138732,ecology,hasConcept
W3082138732,coral_reef,hasConcept
W3082138732,genome,hasConcept
W3082138732,symbiosis,hasConcept
W3082138732,gene,hasConcept
W3082138732,genetics,hasConcept
W3082138732,bacteria,hasConcept
W3154626741,epigenetics,hasConcept
W3154626741,biology,hasConcept
W3154626741,phenotypic_plasticity,hasConcept
W3154626741,epigenesis,hasConcept
W3154626741,phenotype,hasConcept
W3154626741,genetics,hasConcept
W3154626741,offspring,hasConcept
W3154626741,evolutionary_biology,hasConcept
W3154626741,epigenetic_regulation_of_neurogenesis,hasConcept
W3154626741,gene,hasConcept
W3154626741,dna_methylation,hasConcept
W3154626741,gene_expression,hasConcept
W3154626741,chromatin_remodeling,hasConcept
W3154626741,pregnancy,hasConcept
W3125813619,biology,hasConcept
W3125813619,gene_expression,hasConcept
W3125813619,transcriptome,hasConcept
W3125813619,context_(archaeology),hasConcept
W3125813619,adaptation_(eye),hasConcept
W3125813619,regulation_of_gene_expression,hasConcept
W3125813619,gene_regulatory_network,hasConcept
W3125813619,gene,hasConcept
W3125813619,adaptive_value,hasConcept
W3125813619,evolutionary_biology,hasConcept
W3125813619,phenotypic_plasticity,hasConcept
W3125813619,psychological_resilience,hasConcept
W3125813619,genetics,hasConcept
W3125813619,expression_(computer_science),hasConcept
W3125813619,computational_biology,hasConcept
W3125813619,neuroscience,hasConcept
W3125813619,psychology,hasConcept
W3125813619,programming_language,hasConcept
W3125813619,paleontology,hasConcept
W3125813619,computer_science,hasConcept
W3125813619,psychotherapist,hasConcept
W3111336046,context_(archaeology),hasConcept
W3111336046,phylogenetics,hasConcept
W3111336046,severe_acute_respiratory_syndrome_coronavirus_2_(sars-cov-2),hasConcept
W3111336046,phylogenetic_tree,hasConcept
W3111336046,evolutionary_biology,hasConcept
W3111336046,biology,hasConcept
W3111336046,outbreak,hasConcept
W3111336046,coronavirus_disease_2019_(covid-19),hasConcept
W3111336046,2019-20_coronavirus_outbreak,hasConcept
W3111336046,inference,hasConcept
W3111336046,coronavirus,hasConcept
W3111336046,virology,hasConcept
W3111336046,infectious_disease_(medical_specialty),hasConcept
W3111336046,genetics,hasConcept
W3111336046,medicine,hasConcept
W3111336046,disease,hasConcept
W3111336046,computer_science,hasConcept
W3111336046,pathology,hasConcept
W3111336046,gene,hasConcept
W3111336046,paleontology,hasConcept
W3111336046,artificial_intelligence,hasConcept
W3200103613,biology,hasConcept
W3200103613,taxonomy_(biology),hasConcept
W3200103613,evolutionary_biology,hasConcept
W3200103613,genome,hasConcept
W3200103613,census,hasConcept
W3200103613,rank_(graph_theory),hasConcept
W3200103613,diversity_(politics),hasConcept
W3200103613,phylogenetics,hasConcept
